label,text
1,free msg billed mobile number mistake shortcode charges refunded free bt landline
0,ok
0,oops mum s somerset bit far tomo soon x
0,u workin overtime nigpun
0,kallis dismissial nd test
0,o guess got screwd
1,immediately urgent message waiting
0,m meeting later
0,r u cooking dinner
0,ok thanx
0,bull plan floating ikea care world live mess day
0,buy
1,urgent mobile number awarded bonus caller prize land line valid hrs
0,heehee funny tho
0,does simple arithmetic percentages
0,yeah wouldn t leave hour s sound
1,valued customer pleased advise following recent review mob awarded bonus prize
0,thanks honey great day
0,amazing quote life difficult decide whats wrong lie brings smile truth brings tear
0,good night dear sleepwell amp care
0,ask dad pick lar wan stay meh
0,jus chillaxin
0,hey das cool iknow wellda peril studentfinancial crisis spk u l r
0,beautiful truth gravity read carefully heart feels light feels heavy leaves goodmorning
1,want new nokia colour phone deliveredtomorrow free minutes mobile free texts free camcorder reply
0,whats coming hill monster hope great day things r going fine busy
0,joy s father john john joy s father u ans ths hav lt gt iq tis s ias question try answer
0,ill obey
0,didnt search online let know
0,need
0,pic send
0,remains bro bros
0,uhhhhrmm isnt having tb test bad youre sick
0,haf enuff space got like mb
1,life fun great came truly special won t forget enjoy gbp sms
1,want new video phone anytime network mins inclusive video calls downloads week free deltomorrow reply
1,valued customer pleased advise following recent review mob awarded bonus prize
1,welcome reply age gender begin e g m
1,freemsg month unlimited free calls activate smartcall txt subscriptn gbp wk unlimited calls help stop txt stop landlineonly
1,mobile mths update latest orange camera video phones free save s free texts weekend calls text yes callback orno opt
1,new club dont fink met b gr c u leave msg day wiv ur area reply promised carlie x calls minmobsmore lkpobox hp fl
0,true easier
0,sure parents working tuesday don t really need cover story
0,haha okay today weekend leh
0,hi darlin did youphone im athome youwanna chat
0,don t know jack shit d say ask helpful want pretend did just text response hypotheticalhuagauahahuagahyuhagga
0,ve brainy
0,yeah random dude need change info sheets party lt gt study just safe
1,camera awarded sipix digital camera fromm landline delivery days
0,christmas occasion celebrated reflection ur values desires affections amp traditions ideal christmas
0,sending greetings joy happiness gr evening
0,hi darlin cantdo anythingtomorrow myparents aretaking outfor meal u free katexxx
0,india win level series means record
0,plan
0,good hear
0,awesome deal gate charles told night uh yeah
0,time thinkin goin
1,free mobile video player free movie collect text free extra films ordered t s c s apply yrs
1,save money wedding lingerie choose superb selection national delivery brought weddingfriend
0,board working fine issue overheating reslove software inst pending come o clock
0,yes don t care cause know
0,wiskey brandy rum gin beer vodka scotch shampain wine kudi yarasu dhina vaazhthukkal
0,mon okie lor haha best cheap n gd food la ex oso okie depends wana eat western chinese food den u prefer
0,sitting ard lor u leh busy w work
0,lt gt k oh send home sale
0,sorry mail
0,ya just telling abt tht incident
0,yes outside like hours called family wake cause started
0,ugh just got outta class
0,nowadays people notixiquating laxinorficated opportunity bambling entropication oblisingately opted ur books masteriastering amplikater fidalfication champlaxigating think atrocious wotz ur opinion junna
0,dont file bag work called ll tell room
0,need lar jus testing e phone card dunno network gd thk waiting sis finish bathing bathe dun disturb u liao u cleaning ur room
0,ok ll right later
0,friendship poem dear o dear u r near hear dont fear live cheer tear u r dear gud ni
0,lunch come quickly open door
1,heard u night just knickers make beg like u did time xx luv nikiyu net
0,bit long cos accident divert wadebridge brilliant weekend thanks speak soon lots love
0,k yan jiu liao sat bugis vill frm den hop parco nb sun cine frm den hop orc mrt hip hop
1,bloomberg message center wait apply future bloomberg com
0,seeking lady street freak sheets
0,phone
0,haha figures piece priscilla s bowl
0,actually fuck just excuse tampa point january
1,urgent trying contact u todays draw shows won prize guaranteed land line claim m valid hrs
0,yay finally lol missed cinema trip week
0,day working day saturday sunday
0,aathi dear
0,heart love mind wisdom eyes r dreams amp life frnds alwys touch good night amp sweet dreams
0,think m waiting bus inform
0,getting time soon
0,s things just quick question
0,night ended day morning come special way smile like sunny rays leaves worries blue blue bay gud mrng
0,probably come everybody s lt gt right
0,got new year cos yetunde said wanted surprise didnt money returned mid january lt gt day return period ended
0,ask s lot terms mids
0,sure check yahoo email sent photos yesterday
0,looking
0,wherre s boytoy
1,want new video phone anytime network mins text pounds week reply delivery tomorrow
0,hello love goes day wish fine babe hope job prospects miss boytoy teasing kiss
0,tell bad character u dnt lik ll try change lt gt ll add tat new year resolution waiting ur reply frank good morning
0,got rumour going buy apartment chennai
0,yeah probably earlier
0,change windows logoff sound
0,checked da
0,m came room
0,huh got lesson lei n thinkin going sch earlier n tot parkin kent vale
0,ok
0,reach office lt decimal gt amp mobile problem cann t voice asa ll free
0,cool text head
1,contacted dating service know land line pobox w tg p
1,wan win meet greet westlife u m currently tour unbreakable untamed unkempt text cost p std text
0,happy birthday u ur prince charming soon n dun work hard
0,oh grand having bit party doesn t mention cover charge s probably come served
0,said went bed t sleep
0,hope arnt pissed id really like tomorrow love xxxxxxxxxxxxxx
1,dorothy kiefer com bank granite issues strong buy explosive pick members nasdaq symbol cdgt
0,says lt gt year old man money m lt gt waiting check
0,come ur home
0,free day finish mon n thurs
0,food
0,life alle mone eppolum oru pole allalo
0,nite
0,fundamentals cool life walk like king walk like dont care king gud nyt
0,camera quite good mega pixels optical digital dooms lovely holiday safe hope hav good journey happy new year couple weeks
0,hi petey noi m ok just wanted chat coz avent spoken u long time hope ur doin alrite good nit js love ya x
0,just saw ron burgundy captaining party boat yeah
0,m money base
0,guy loving
0,staff placement training amrita college
0,chat fact need money raise
0,m job profile like bpo
0,cos said didn t nighters persevered cheap apologise advance just sleep isnt
0,think actually talk boss morning went place year told car fixed cheaper kept telling today hoped come regretted getting number
0,willing apps class
0,hanging brother family
0,reach telling dont know
0,hey going quit soon xuhui working till end month
0,im sorry bout nite wasn t ur fault spouse pmt sumthin u think u shldxxxx
0,try neva mate
0,yeah d pretty best case scenario
0,free today haf pick parents tonite
0,hey babe far spun spk da mo dead da wrld sleeping da sofa day cool nytho tx fonin hon mwen im bk frmcloud j x
0,send naughty pix
1,winner guaranteed caller prize final attempt contact claim ppmpobox bhamb xe
1,xmas new years eve tickets sale club day till pm thurs fri sat night week selling fast
0,tyler getting th leave long like hour
0,prepare pounded night
0,actually mobile msg m doing work online need send lt gt sent msg wil explain u later
0,sorry ll later
0,good evening
0,m home
0,oic cos n sis got lunch today dad went dunno eat sch wat
0,mmmmm sooooo good wake words morning love mmmm fuck love lion devouring kiss sea
0,pleased inform application airtel broadband processed successfully installation happen days
0,happen dear silent tensed
0,ll unless guys want come time sooner
0,coughing
0,come lt n pass lar
0,m e person s doing e sms survey
0,lol ok ill try send warned sprint dead slow ll prolly tomorrow
0,thank meet monday
0,th gower mate r u man good wales ill b morrow c u wk msg random
1,rock yr chik s filthy films xxx pics yr phone rply filth saristar e yt p days stop cancel
0,single line big meaning miss ur best life don t miss ur best life gud nyt
0,got like lt gt later feel like
0,dad wanted talk apartment got late start omw
0,love
0,lol u feeling sick
0,din tell u jus
0,eyes philosophy
1,month upto calls ur standard network charge activate c wire net st terms pobox m uz cost min mobcudb
0,ok lor m town lei
0,sabarish asked
0,da vijay going talk jaya tv
1,urgent trying contact u todays draw shows won prize guaranteed land line claim j po box c pm
0,lol know hey did great inpersonation flea forums love
1,text banneduk cost p textoperator g ga xxx
0,chance search hard let try
1,auction round highest bid maximum bid bid send bids e g bid good luck
0,celebrate ny s family
0,know taj mahal symbol love lesser known facts mumtaz shahjahan s th wife wifes shahjahan killed mumtaz s husband marry mumtaz died lt gt th delivery married mumtaz s sister question arises hell love great hari
